id,店名,地区,月〜木,金,土,日,電話番号,座席数,URL
290,新所沢パルコ店,埼玉県所沢市,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,042-998-8167,87,http://www.starbucks.co.jp/store/search/detail.php?id=290
1097,所沢ステーションビル店,埼玉県所沢市,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,04-2929-3651,75,http://www.starbucks.co.jp/store/search/detail.php?id=1097
314,小手指西友店,埼玉県所沢市,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,042-921-7207,93,http://www.starbucks.co.jp/store/search/detail.php?id=314
298,アズ熊谷店,埼玉県熊谷市,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,048-527-4510,30,http://www.starbucks.co.jp/store/search/detail.php?id=298
815,上里サービスエリア（下り線）店,埼玉県児玉郡,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,0495-35-1101,25,http://www.starbucks.co.jp/store/search/detail.php?id=815
800,上里サービスエリア(上り線）店,埼玉県児玉郡,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,0495-35-1075,25,http://www.starbucks.co.jp/store/search/detail.php?id=800
330,千葉パルコ店,千葉県千葉市中央区,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,043-224-6520,60,http://www.starbucks.co.jp/store/search/detail.php?id=330
404,千葉中央駅店,千葉県千葉市中央区,06:30-22:00,06:30-22:00,06:30-22:00,06:30-22:00,043-202-1501,68,http://www.starbucks.co.jp/store/search/detail.php?id=404
487,千葉センシティタワー店,千葉県千葉市中央区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,043-204-2790,75,http://www.starbucks.co.jp/store/search/detail.php?id=487
213,千葉オーロラモールジュンヌ店,千葉県千葉市中央区,07:00-21:30,07:00-21:30,08:00-21:30,08:00-21:30,043-245-2533,83,http://www.starbucks.co.jp/store/search/detail.php?id=213
611,アリオ蘇我店,千葉県千葉市中央区,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,043-209-6531,46,http://www.starbucks.co.jp/store/search/detail.php?id=611
838,千葉県がんセンター店,千葉県千葉市中央区,07:30-19:00,07:30-19:00,10:00-17:00,10:00-17:00,043-209-8811,24,http://www.starbucks.co.jp/store/search/detail.php?id=838
857,千葉美浜店,千葉県千葉市美浜区,07:00-24:00,07:00-24:00,07:00-24:00,07:00-24:00,043-301-7855,56,http://www.starbucks.co.jp/store/search/detail.php?id=857
67,稲毛海岸ベイマークスクエア店,千葉県千葉市美浜区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,043-303-0561,68,http://www.starbucks.co.jp/store/search/detail.php?id=67
198,イオン幕張店,千葉県千葉市美浜区,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,043-276-2883,66,http://www.starbucks.co.jp/store/search/detail.php?id=198
1081,湾岸幕張パーキングエリア（上り線）店,千葉県千葉市美浜区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,043-212-7551,0,http://www.starbucks.co.jp/store/search/detail.php?id=1081
969,湾岸幕張パーキングエリア（下り線）店,千葉県千葉市美浜区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,043-350-0301,20,http://www.starbucks.co.jp/store/search/detail.php?id=969
651,幕張ＷＢＧ店,千葉県千葉市美浜区,07:00-22:00,07:00-22:00,08:00-21:00,08:00-21:00,043-213-5801,48,http://www.starbucks.co.jp/store/search/detail.php?id=651
942,千葉若松店,千葉県千葉市若葉区,07:00-24:00,07:00-24:00,07:00-24:00,07:00-24:00,043-214-0141,65,http://www.starbucks.co.jp/store/search/detail.php?id=942
917,千葉おゆみ野店,千葉県千葉市緑区,07:00-24:00,07:00-24:00,07:00-24:00,07:00-24:00,043-293-6618,58,http://www.starbucks.co.jp/store/search/detail.php?id=917
411,あびこショッピングプラザ店,千葉県我孫子市,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,04-7181-7951,45,http://www.starbucks.co.jp/store/search/detail.php?id=411
671,イオンモール千葉ニュータウン店,千葉県印西市,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,0476-48-4593,44,http://www.starbucks.co.jp/store/search/detail.php?id=671
223,アトレ松戸店,千葉県松戸市,07:00-22:00,07:00-22:00,07:00-22:00,08:00-22:00,047-331-5818,28,http://www.starbucks.co.jp/store/search/detail.php?id=223
307,ダイエー市川コルトンプラザ店,千葉県市川市,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,047-376-5670,56,http://www.starbucks.co.jp/store/search/detail.php?id=307
41,ららぽーとTOKYO-BAY　北館店,千葉県船橋市,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,047-433-7720,62,http://www.starbucks.co.jp/store/search/detail.php?id=41
262,ららぽーとTOKYO-BAY　南館店,千葉県船橋市,08:00-21:00,08:00-21:00,09:00-21:00,09:00-21:00,047-437-7068,88,http://www.starbucks.co.jp/store/search/detail.php?id=262
1066,イオンモール船橋店,千葉県船橋市,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,047-420-7520,42,http://www.starbucks.co.jp/store/search/detail.php?id=1066
878,新鎌ケ谷店,千葉県鎌ケ谷市,07:00-24:00,07:00-24:00,07:00-24:00,07:00-24:00,047-441-8091,56,http://www.starbucks.co.jp/store/search/detail.php?id=878
63,津田沼パルコ店,千葉県船橋市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,047-493-5700,55,http://www.starbucks.co.jp/store/search/detail.php?id=63
819,ミーナ津田沼店,千葉県習志野市,06:30-22:00,06:30-22:00,06:30-22:00,06:30-22:00,047-403-4871,64,http://www.starbucks.co.jp/store/search/detail.php?id=819
407,フルルガーデン八千代店,千葉県八千代市,09:30-22:00,09:30-22:00,09:30-22:00,09:30-22:00,047-405-6931,84,http://www.starbucks.co.jp/store/search/detail.php?id=407
605,イオンモール八千代緑が丘店,千葉県八千代市,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,047-458-5388,60,http://www.starbucks.co.jp/store/search/detail.php?id=605
169,丸井 柏ＶＡＴ店,千葉県柏市,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,04-7167-3508,59,http://www.starbucks.co.jp/store/search/detail.php?id=169
568,モラージュ柏店,千葉県柏市,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,04-7137-6116,52,http://www.starbucks.co.jp/store/search/detail.php?id=568
170,柏 高島屋ステーションモール店,千葉県柏市,07:00-22:00,07:00-22:00,08:00-22:00,08:00-22:00,04-7148-2412,72,http://www.starbucks.co.jp/store/search/detail.php?id=170
675,イオンモール柏店,千葉県柏市,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,04-7142-5293,50,http://www.starbucks.co.jp/store/search/detail.php?id=675
507,浦安店,千葉県浦安市,07:00-22:00,07:00-22:00,08:00-22:00,08:00-22:00,047-306-5231,43,http://www.starbucks.co.jp/store/search/detail.php?id=507
669,アトレ新浦安店,千葉県浦安市,10:00-22:00,10:00-22:00,10:00-21:00,10:00-21:00,047-390-6861,67,http://www.starbucks.co.jp/store/search/detail.php?id=669
836,舞浜　イクスピアリ店,千葉県浦安市,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,047-305-5728,57,http://www.starbucks.co.jp/store/search/detail.php?id=836
355,成田空港第２ターミナル店,千葉県成田市,07:00-21:30,07:00-21:30,07:00-21:30,07:00-21:30,0476-34-6358,0,http://www.starbucks.co.jp/store/search/detail.php?id=355
199,成田空港店,千葉県成田市,07:00-21:30,07:00-21:30,07:00-21:30,07:00-21:30,0476-33-0215,37,http://www.starbucks.co.jp/store/search/detail.php?id=199
436,成田空港第１ターミナル店,千葉県成田市,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,0476-33-5005,30,http://www.starbucks.co.jp/store/search/detail.php?id=436
607,四街道イトーヨーカドー店,千葉県四街道市,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,043-304-3481,46,http://www.starbucks.co.jp/store/search/detail.php?id=607
796,ベイシア佐倉店,千葉県佐倉市寺崎特定土地区,07:00-24:00,07:00-24:00,07:00-24:00,07:00-24:00,043-481-0131,54,http://www.starbucks.co.jp/store/search/detail.php?id=796
1114,酒々井プレミアム・アウトレット店,千葉県印旛郡,09:30-20:00,09:30-20:00,09:30-20:00,09:30-20:00,043-481-7525,76,http://www.starbucks.co.jp/store/search/detail.php?id=1114
899,酒々井パーキングエリア(下り線）店,千葉県印旛郡,06:30-22:00,06:30-22:00,06:30-22:00,06:30-22:00,043-481-6511,36,http://www.starbucks.co.jp/store/search/detail.php?id=899
465,成田ボンベルタ店,千葉県成田市,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,0476-29-7745,49,http://www.starbucks.co.jp/store/search/detail.php?id=465
103,イオンモール成田店,千葉県成田市,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,0476-23-8204,53,http://www.starbucks.co.jp/store/search/detail.php?id=103
721,ベイシア富里店,千葉県富里市,07:00-26:00,07:00-26:00,07:00-26:00,07:00-26:00,0476-90-2871,70,http://www.starbucks.co.jp/store/search/detail.php?id=721
1073,市原店,千葉県市原市,07:00-24:00,07:00-24:00,07:00-24:00,07:00-24:00,0436-20-6671,86,http://www.starbucks.co.jp/store/search/detail.php?id=1073
1049,三井アウトレットパーク木更津店,千葉県木更津市,09:30-21:00,09:30-21:00,09:30-21:00,09:30-21:00,0438-40-0581,70,http://www.starbucks.co.jp/store/search/detail.php?id=1049
892,木更津店,千葉県木更津市,07:00-24:00,07:00-24:00,07:00-24:00,07:00-24:00,0438-30-5118,64,http://www.starbucks.co.jp/store/search/detail.php?id=892
776,海ほたるパーキングエリア店,千葉県木更津市,07:30-22:00,07:30-22:00,07:30-22:00,07:30-22:00,0438-40-0530,0,http://www.starbucks.co.jp/store/search/detail.php?id=776
482,イオンモール富津店,千葉県富津市,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,0439-80-1768,54,http://www.starbucks.co.jp/store/search/detail.php?id=482
75,竹橋パレスサイド店,東京都千代田区,07:00-21:00,07:00-21:00,08:00-17:00,"",03-3212-3510,46,http://www.starbucks.co.jp/store/search/detail.php?id=75
463,新大手町ビル店,東京都千代田区,07:00-21:00,07:00-21:00,"","",03-6202-2391,59,http://www.starbucks.co.jp/store/search/detail.php?id=463
346,大手町東京サンケイビル店,東京都千代田区,07:00-21:00,07:00-21:00,09:00-18:00,"",03-5204-8207,22,http://www.starbucks.co.jp/store/search/detail.php?id=346
432,大手町ビル店,東京都千代田区,07:00-22:00,07:00-22:00,07:00-21:00,"",03-5288-7330,27,http://www.starbucks.co.jp/store/search/detail.php?id=432
115,ＫＤＤＩ大手町ビル店,東京都千代田区,08:00-22:00,08:00-22:00,09:00-18:00,"",03-3231-2065,38,http://www.starbucks.co.jp/store/search/detail.php?id=115
743,新丸ビル店,東京都千代田区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,03-5224-8688,26,http://www.starbucks.co.jp/store/search/detail.php?id=743
2035,JR東京駅 八重洲北口店,東京都千代田区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,03-5288-5097,52,http://www.starbucks.co.jp/store/search/detail.php?id=2035
460,ＪＲ東京駅日本橋口店,東京都千代田区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-5219-6066,88,http://www.starbucks.co.jp/store/search/detail.php?id=460
30,丸の内三菱ビル店,東京都千代田区,07:00-21:00,07:00-21:00,08:00-20:00,08:00-20:00,03-5288-9050,49,http://www.starbucks.co.jp/store/search/detail.php?id=30
757,東京ステーションシティ サピアタワー店,東京都千代田区,07:00-22:00,07:00-22:00,07:00-19:00,07:00-19:00,03-5224-8075,45,http://www.starbucks.co.jp/store/search/detail.php?id=757
420,有楽町ビル店,東京都千代田区,08:00-22:00,08:00-22:00,09:00-21:00,09:00-20:00,03-5288-7075,45,http://www.starbucks.co.jp/store/search/detail.php?id=420
2018,TSUTAYA 有楽町マルイ店,東京都千代田区,11:00-21:00,11:00-21:00,11:00-21:00,10:30-20:30,03-6738-3888,118,http://www.starbucks.co.jp/store/search/detail.php?id=2018
2047,JR有楽町駅京橋口店,東京都千代田区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,03-6870-6070,41,http://www.starbucks.co.jp/store/search/detail.php?id=2047
1010,日比谷シャンテ店,東京都千代田区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,03-5510-7081,23,http://www.starbucks.co.jp/store/search/detail.php?id=1010
69,NBF日比谷ビル店,東京都千代田区,07:30-20:00,07:30-20:00,08:00-20:00,"",03-5510-0090,70,http://www.starbucks.co.jp/store/search/detail.php?id=69
5,日比谷シティ店,東京都千代田区,07:30-20:00,07:30-20:00,08:00-19:00,"",03-3506-8170,38,http://www.starbucks.co.jp/store/search/detail.php?id=5
95,山王パークタワー店,東京都千代田区,07:00-22:00,07:00-22:00,08:00-18:00,08:00-18:00,03-3502-0323,108,http://www.starbucks.co.jp/store/search/detail.php?id=95
824,赤坂プルデンシャルタワー店,東京都千代田区,07:00-22:00,07:00-22:00,10:00-18:00,10:00-18:00,03-3519-3171,18,http://www.starbucks.co.jp/store/search/detail.php?id=824
905,霞ダイニング店,東京都千代田区,07:00-21:00,07:00-21:00,08:00-18:00,"",03-5251-5551,22,http://www.starbucks.co.jp/store/search/detail.php?id=905
371,丸の内ビル店,東京都千代田区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,03-5220-7748,40,http://www.starbucks.co.jp/store/search/detail.php?id=371
869,大手町カンファレンスセンター店,東京都千代田区,07:00-22:00,07:00-22:00,08:00-19:00,"",03-6213-0650,16,http://www.starbucks.co.jp/store/search/detail.php?id=869
895,丸の内パークビル店,東京都千代田区,07:00-22:00,07:00-22:00,08:00-22:00,08:00-22:00,03-5220-2082,0,http://www.starbucks.co.jp/store/search/detail.php?id=895
956,アトレ秋葉原1店,東京都千代田区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-5289-3841,81,http://www.starbucks.co.jp/store/search/detail.php?id=956
820,秋葉原駅前店,東京都千代田区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-5295-7380,42,http://www.starbucks.co.jp/store/search/detail.php?id=820
227,神田駅前店,東京都千代田区,06:30-22:00,06:30-22:30,08:00-20:00,09:00-19:00,03-3251-7039,46,http://www.starbucks.co.jp/store/search/detail.php?id=227
178,内神田店,東京都千代田区,07:00-21:00,07:00-21:00,08:00-19:00,08:00-19:00,03-3219-2711,36,http://www.starbucks.co.jp/store/search/detail.php?id=178
394,神保町１丁目店,東京都千代田区,07:00-22:00,07:00-22:00,08:00-22:00,08:00-22:00,03-5217-0325,98,http://www.starbucks.co.jp/store/search/detail.php?id=394
100,神田小川町２丁目店,東京都千代田区,07:00-22:00,07:00-22:00,09:00-21:00,09:00-21:00,03-5281-1115,52,http://www.starbucks.co.jp/store/search/detail.php?id=100
42,水道橋西通り店,東京都千代田区,07:00-22:00,07:00-22:00,07:00-21:00,08:00-21:00,03-5216-6038,35,http://www.starbucks.co.jp/store/search/detail.php?id=42
2,お茶の水村田ビル店,東京都千代田区,07:00-22:00,07:00-22:00,07:00-22:00,08:00-21:00,03-3293-8835,88,http://www.starbucks.co.jp/store/search/detail.php?id=2
98,淡路町駅前店,東京都千代田区,07:00-22:00,07:00-22:00,07:00-22:00,08:00-21:00,03-5294-7850,34,http://www.starbucks.co.jp/store/search/detail.php?id=98
448,飯田橋アイガーデンテラス店,東京都千代田区,07:00-21:00,07:00-21:00,07:00-19:00,07:00-19:00,03-3239-8222,55,http://www.starbucks.co.jp/store/search/detail.php?id=448
111,九段下店,東京都千代田区,06:30-22:00,06:30-22:00,08:00-22:00,08:00-22:00,03-5275-1158,64,http://www.starbucks.co.jp/store/search/detail.php?id=111
657,北の丸スクエア店,東京都千代田区,06:30-22:00,06:30-22:00,08:00-22:00,08:00-22:00,03-3221-5431,36,http://www.starbucks.co.jp/store/search/detail.php?id=657
121,市ヶ谷駅前店,東京都千代田区,07:00-22:00,07:00-22:00,07:00-22:00,08:00-21:00,03-3261-1881,44,http://www.starbucks.co.jp/store/search/detail.php?id=121
33,麹町店,東京都千代田区,06:30-21:00,06:30-21:00,08:00-20:00,08:00-19:00,03-5226-3223,35,http://www.starbucks.co.jp/store/search/detail.php?id=33
17,人形町店,東京都中央区,07:00-22:00,07:00-22:00,07:00-21:00,07:00-21:00,03-3669-2024,75,http://www.starbucks.co.jp/store/search/detail.php?id=17
55,日本橋スルガビル店,東京都中央区,06:30-22:00,06:30-22:00,06:30-22:00,08:00-21:00,03-5200-2616,42,http://www.starbucks.co.jp/store/search/detail.php?id=55
53,日本橋本町店,東京都中央区,07:00-21:00,07:00-21:00,08:00-18:00,11:00-18:00,03-5200-1008,42,http://www.starbucks.co.jp/store/search/detail.php?id=53
357,茅場町店,東京都中央区,06:30-22:00,06:30-22:00,07:00-20:00,08:00-20:00,03-3660-1615,65,http://www.starbucks.co.jp/store/search/detail.php?id=357
326,日本橋メトロピア店,東京都中央区,06:30-22:00,06:30-22:00,08:00-22:00,08:00-22:00,03-3231-8385,9,http://www.starbucks.co.jp/store/search/detail.php?id=326
99,八重洲さくら通り店,東京都中央区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-5203-1880,43,http://www.starbucks.co.jp/store/search/detail.php?id=99
3,八重洲地下街店,東京都中央区,06:30-22:00,06:30-22:00,06:30-22:00,06:30-22:00,03-3243-0421,54,http://www.starbucks.co.jp/store/search/detail.php?id=3
107,八重洲アーバンスクエア店,東京都中央区,07:00-20:00,07:00-20:00,09:00-20:00,10:00-19:00,03-3278-1012,28,http://www.starbucks.co.jp/store/search/detail.php?id=107
128,京橋駅前店,東京都中央区,07:00-22:00,07:00-22:00,07:00-22:00,09:00-21:00,03-5202-8656,51,http://www.starbucks.co.jp/store/search/detail.php?id=128
61,築地駅前店,東京都中央区,06:30-22:00,06:30-22:00,07:00-20:00,08:00-20:00,03-3545-2058,23,http://www.starbucks.co.jp/store/search/detail.php?id=61
276,晴海 トリトンスクエア店,東京都中央区,07:00-20:00,07:00-20:00,09:00-17:00,"",03-5548-4478,14,http://www.starbucks.co.jp/store/search/detail.php?id=276
902,銀座ファイブ店,東京都中央区,07:00-22:30,07:00-22:30,07:00-22:30,10:00-22:00,03-6252-5995,38,http://www.starbucks.co.jp/store/search/detail.php?id=902
60,銀座コリドー通り店,東京都中央区,07:00-22:30,07:00-22:30,08:00-22:30,08:00-22:00,03-3575-0938,50,http://www.starbucks.co.jp/store/search/detail.php?id=60
197,銀座マロニエ通り店,東京都中央区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-3567-5713,164,http://www.starbucks.co.jp/store/search/detail.php?id=197
59,銀座みゆき通り店,東京都中央区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-5568-6110,83,http://www.starbucks.co.jp/store/search/detail.php?id=59
520,東銀座店,東京都中央区,07:00-21:00,07:00-21:00,08:00-20:00,08:00-20:00,03-3544-6240,64,http://www.starbucks.co.jp/store/search/detail.php?id=520
759,聖路加国際病院店,東京都中央区,07:00-21:00,07:00-21:00,09:00-18:00,09:00-18:00,03-5148-5015,0,http://www.starbucks.co.jp/store/search/detail.php?id=759
65,虎ノ門駅前店,東京都港区,06:30-22:00,06:30-22:00,08:00-19:00,08:00-19:00,03-5512-1102,64,http://www.starbucks.co.jp/store/search/detail.php?id=65
2022,TSUTAYA 神谷町駅前店,東京都港区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-3431-9001,39,http://www.starbucks.co.jp/store/search/detail.php?id=2022
90,虎ノ門２丁目タワー店,東京都港区,07:00-20:30,07:00-20:30,"","",03-3592-5021,67,http://www.starbucks.co.jp/store/search/detail.php?id=90
108,新橋駅前店,東京都港区,06:30-22:00,06:30-22:30,07:00-22:30,08:00-21:00,03-3573-6815,59,http://www.starbucks.co.jp/store/search/detail.php?id=108
780,芝大門店,東京都港区,06:30-21:00,06:30-21:00,07:00-20:00,07:00-20:00,03-6430-7950,38,http://www.starbucks.co.jp/store/search/detail.php?id=780
361,ゆりかもめ新橋駅店,東京都港区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-3574-8860,17,http://www.starbucks.co.jp/store/search/detail.php?id=361
82,浜松町東芝ビル店,東京都港区,06:30-20:00,06:30-20:00,"","",03-3457-5782,45,http://www.starbucks.co.jp/store/search/detail.php?id=82
83,城山ガーデン店,東京都港区,07:00-20:30,07:00-20:30,09:00-19:00,"",03-3431-7590,68,http://www.starbucks.co.jp/store/search/detail.php?id=83
249,愛宕グリーンヒルズ店,東京都港区,07:00-21:00,07:00-21:00,08:00-19:00,09:00-19:00,03-3435-1755,48,http://www.starbucks.co.jp/store/search/detail.php?id=249
772,カレッタ汐留店,東京都港区,07:00-22:00,07:00-22:00,09:00-21:00,09:00-21:00,03-5537-2471,25,http://www.starbucks.co.jp/store/search/detail.php?id=772
439,汐留シティセンター店,東京都港区,07:00-22:00,07:00-22:00,10:00-19:00,10:00-18:00,03-5537-2780,35,http://www.starbucks.co.jp/store/search/detail.php?id=439
593,ぺディ汐留店,東京都港区,07:00-22:00,07:00-22:00,08:00-20:00,08:00-20:00,03-6274-5021,44,http://www.starbucks.co.jp/store/search/detail.php?id=593
705,慈恵大学病院店,東京都港区,07:00-18:00,07:00-18:00,07:00-18:00,"",03-5777-1672,12,http://www.starbucks.co.jp/store/search/detail.php?id=705
134,六本木７丁目店,東京都港区,07:00-22:30,07:00-22:30,08:00-22:30,09:00-22:00,03-3475-3312,58,http://www.starbucks.co.jp/store/search/detail.php?id=134
437,六本木ヒルズ メトロハット／ハリウッドプラザ店,東京都港区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-3403-7716,69,http://www.starbucks.co.jp/store/search/detail.php?id=437
2002,TSUTAYA TOKYO ROPPONGI店,東京都港区,07:00-28:00,07:00-28:00,07:00-28:00,07:00-28:00,03-5411-2667,78,http://www.starbucks.co.jp/store/search/detail.php?id=2002
27,麻布十番店,東京都港区,06:30-22:00,06:30-22:30,07:00-22:30,07:00-22:00,03-5575-0917,67,http://www.starbucks.co.jp/store/search/detail.php?id=27
848,六本木ヒルズ ウエストウォーク ラウンジ店,東京都港区,07:00-21:00,07:00-21:00,09:00-21:00,09:00-20:00,03-5771-1117,27,http://www.starbucks.co.jp/store/search/detail.php?id=848
660,東京ミッドタウン コンプレックス スタジオ店,東京都港区,07:00-23:00,07:00-24:00,07:00-24:00,07:00-23:00,03-5413-3518,91,http://www.starbucks.co.jp/store/search/detail.php?id=660
944,国際新赤坂ビル店,東京都港区,07:00-22:00,07:00-22:00,08:00-20:00,09:00-20:00,03-5549-2158,31,http://www.starbucks.co.jp/store/search/detail.php?id=944
142,赤坂見附店,東京都港区,07:00-22:00,07:00-22:00,07:00-20:00,08:00-19:00,03-5570-1305,71,http://www.starbucks.co.jp/store/search/detail.php?id=142
277,フォーシーズ溜池山王ビル店,東京都港区,07:00-22:00,07:00-22:00,08:00-20:00,08:00-19:00,03-5570-3010,55,http://www.starbucks.co.jp/store/search/detail.php?id=277
202,赤坂溜池タワー店,東京都港区,07:00-19:00,07:00-19:00,"","",03-3505-6810,51,http://www.starbucks.co.jp/store/search/detail.php?id=202
40,アクセス表参道店,東京都港区,07:00-22:30,07:00-22:30,08:00-22:30,08:00-22:00,03-5466-2510,35,http://www.starbucks.co.jp/store/search/detail.php?id=40
1035,青山一丁目店,東京都港区,07:00-21:00,07:00-21:00,07:00-21:00,07:30-20:00,03-5413-3640,78,http://www.starbucks.co.jp/store/search/detail.php?id=1035
80,青山外苑西通り店,東京都港区,07:00-22:00,07:00-22:00,08:00-22:00,08:00-21:00,03-5412-3918,52,http://www.starbucks.co.jp/store/search/detail.php?id=80
410,南青山骨董通り店,東京都港区,07:00-22:00,07:00-22:00,08:00-22:00,08:00-21:00,03-5766-1405,48,http://www.starbucks.co.jp/store/search/detail.php?id=410
47,青山骨董通り店,東京都港区,07:00-22:30,07:00-22:30,08:00-22:30,08:00-22:00,03-5468-1608,18,http://www.starbucks.co.jp/store/search/detail.php?id=47
15,南青山２丁目店,東京都港区,07:00-22:00,07:00-22:00,08:00-22:00,08:00-21:00,03-5410-3363,27,http://www.starbucks.co.jp/store/search/detail.php?id=15
6,アークヒルズ店,東京都港区,07:00-20:30,07:00-20:30,08:00-19:00,09:00-19:00,03-3224-3495,62,http://www.starbucks.co.jp/store/search/detail.php?id=6
777,赤坂Bizタワー店,東京都港区,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,03-5574-8560,51,http://www.starbucks.co.jp/store/search/detail.php?id=777
862,赤坂サカス店,東京都港区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,03-5114-6165,15,http://www.starbucks.co.jp/store/search/detail.php?id=862
205,田町駅西口店,東京都港区,06:30-21:00,06:30-21:00,08:00-20:00,09:00-20:00,03-3452-8840,62,http://www.starbucks.co.jp/store/search/detail.php?id=205
632,白金高輪店,東京都港区,07:00-22:00,07:00-22:00,08:00-21:00,08:00-21:00,03-5789-3124,36,http://www.starbucks.co.jp/store/search/detail.php?id=632
2029,ＪＲ東海 品川駅ラチ内店,東京都港区,06:00-21:30,06:00-21:30,06:00-21:00,06:00-21:00,03-6717-6538,6,http://www.starbucks.co.jp/store/search/detail.php?id=2029
25,品川インターシティ店,東京都港区,07:30-21:00,07:30-21:00,08:00-20:00,08:00-20:00,03-5462-8771,36,http://www.starbucks.co.jp/store/search/detail.php?id=25
514,ＪＲ東海 品川駅店,東京都港区,06:30-22:00,06:30-22:00,07:00-22:00,07:00-22:00,03-6717-6548,113,http://www.starbucks.co.jp/store/search/detail.php?id=514
338,アトレ上野店,東京都台東区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-5826-5855,101,http://www.starbucks.co.jp/store/search/detail.php?id=338
301,御徒町春日通り店,東京都台東区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-5818-2277,93,http://www.starbucks.co.jp/store/search/detail.php?id=301
232,上野マルイ店,東京都台東区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-3837-7470,64,http://www.starbucks.co.jp/store/search/detail.php?id=232
1087,上野恩賜公園店,東京都台東区,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,03-5834-1630,141,http://www.starbucks.co.jp/store/search/detail.php?id=1087
299,浅草駅前店,東京都台東区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,03-5828-1318,60,http://www.starbucks.co.jp/store/search/detail.php?id=299
203,浅草雷門通り店,東京都台東区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,03-5828-8091,73,http://www.starbucks.co.jp/store/search/detail.php?id=203
474,東京ドームシティ ラクーア店,東京都文京区,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,03-3868-8061,54,http://www.starbucks.co.jp/store/search/detail.php?id=474
152,水道橋後楽森ビル店,東京都文京区,07:00-21:00,07:00-21:00,08:00-20:00,08:00-20:00,03-5802-3901,56,http://www.starbucks.co.jp/store/search/detail.php?id=152
770,東京ドームシティ ミーツポート店,東京都文京区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-5840-9275,29,http://www.starbucks.co.jp/store/search/detail.php?id=770
26,本郷東大前店,東京都文京区,07:00-22:00,07:00-22:00,07:00-22:00,08:00-21:00,03-3818-1102,78,http://www.starbucks.co.jp/store/search/detail.php?id=26
600,順天堂医院店,東京都文京区,07:00-21:00,07:00-21:00,07:00-21:00,10:00-19:00,03-5842-6325,34,http://www.starbucks.co.jp/store/search/detail.php?id=600
