id,店名,地区,月〜木,金,土,日,電話番号,座席数,URL
101,渋谷マークシティ店,東京都渋谷区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-3461-0739,91,http://www.starbucks.co.jp/store/search/detail.php?id=101
946,恵比寿ガーデンプレイス店,東京都渋谷区,07:00-22:00,07:00-22:00,08:00-22:00,08:00-22:00,03-5793-1155,52,http://www.starbucks.co.jp/store/search/detail.php?id=946
334,渋谷東急東横店,東京都渋谷区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-3477-5202,0,http://www.starbucks.co.jp/store/search/detail.php?id=334
801,北参道店,東京都渋谷区,07:30-21:00,07:30-21:00,07:30-21:00,07:30-21:00,03-5414-3941,29,http://www.starbucks.co.jp/store/search/detail.php?id=801
204,新宿南口店,東京都渋谷区,07:00-21:00,07:00-21:00,07:30-21:00,07:30-20:30,03-5388-9411,39,http://www.starbucks.co.jp/store/search/detail.php?id=204
16,新宿サザンテラス店,東京都渋谷区,07:00-22:30,07:00-23:00,07:00-23:00,07:00-22:30,03-3370-3255,115,http://www.starbucks.co.jp/store/search/detail.php?id=16
130,新宿マインズタワー店,東京都渋谷区,07:00-20:30,07:00-20:30,08:00-20:30,08:00-20:30,03-3373-3370,56,http://www.starbucks.co.jp/store/search/detail.php?id=130
802,代々木店,東京都渋谷区,07:00-22:00,07:00-22:00,07:00-22:00,08:00-21:00,03-5304-0158,28,http://www.starbucks.co.jp/store/search/detail.php?id=802
1007,アコルデ代々木上原店,東京都渋谷区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-5452-1060,42,http://www.starbucks.co.jp/store/search/detail.php?id=1007
161,碑文谷ダイエー店,東京都目黒区,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,03-5704-6761,33,http://www.starbucks.co.jp/store/search/detail.php?id=161
23,学芸大駅前店,東京都目黒区,07:30-22:30,07:30-22:30,08:00-22:30,08:00-22:30,03-5722-5490,62,http://www.starbucks.co.jp/store/search/detail.php?id=23
50,自由が丘店,東京都目黒区,07:00-22:30,07:00-23:00,07:30-23:00,07:30-23:00,03-5701-3217,109,http://www.starbucks.co.jp/store/search/detail.php?id=50
156,自由が丘駅前店,東京都目黒区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-3725-8471,74,http://www.starbucks.co.jp/store/search/detail.php?id=156
359,中目黒駅前店,東京都目黒区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-3792-5261,63,http://www.starbucks.co.jp/store/search/detail.php?id=359
250,中目黒山手通り店,東京都目黒区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-5721-9293,52,http://www.starbucks.co.jp/store/search/detail.php?id=250
813,目黒権之助坂店,東京都目黒区,07:00-22:00,07:00-22:00,08:00-21:00,08:00-21:00,03-5436-2253,28,http://www.starbucks.co.jp/store/search/detail.php?id=813
70,三軒茶屋店,東京都世田谷区,07:00-22:30,07:00-22:30,08:00-22:30,08:00-22:30,03-5430-5088,75,http://www.starbucks.co.jp/store/search/detail.php?id=70
19,下北沢店,東京都世田谷区,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,03-3467-0266,68,http://www.starbucks.co.jp/store/search/detail.php?id=19
22,明大前店,東京都世田谷区,07:30-22:00,07:30-22:00,07:30-22:00,07:30-22:00,03-5376-6931,51,http://www.starbucks.co.jp/store/search/detail.php?id=22
625,成城店,東京都世田谷区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:00,03-5727-3502,55,http://www.starbucks.co.jp/store/search/detail.php?id=625
965,二子玉川ライズ　ドッグウッドプラザ店,東京都世田谷区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-5491-4581,50,http://www.starbucks.co.jp/store/search/detail.php?id=965
628,用賀店,東京都世田谷区,06:00-26:00,06:00-26:00,06:00-26:00,06:00-26:00,03-5491-4086,100,http://www.starbucks.co.jp/store/search/detail.php?id=628
2012,TSUTAYA 馬事公苑店,東京都世田谷区,08:00-27:00,08:00-27:00,08:00-27:00,07:00-27:00,03-5450-1001,51,http://www.starbucks.co.jp/store/search/detail.php?id=2012
459,玉川高島屋Ｓ・Ｃ店（WBS),東京都世田谷区,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,03-5797-3123,0,http://www.starbucks.co.jp/store/search/detail.php?id=459
461,玉川高島屋Ｓ・Ｃ店,東京都世田谷区,10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00,03-5797-3121,213,http://www.starbucks.co.jp/store/search/detail.php?id=461
1061,アトレ四谷店,東京都新宿区,07:30-22:00,07:30-22:00,07:30-22:00,07:30-22:00,03-5368-1751,30,http://www.starbucks.co.jp/store/search/detail.php?id=1061
18,四谷３丁目店,東京都新宿区,07:00-21:00,07:00-21:30,08:00-21:00,08:00-20:00,03-3356-3991,53,http://www.starbucks.co.jp/store/search/detail.php?id=18
798,新宿サブナード店,東京都新宿区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,03-5312-0531,48,http://www.starbucks.co.jp/store/search/detail.php?id=798
478,西武新宿ＰｅＰｅ店,東京都新宿区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-5155-3826,78,http://www.starbucks.co.jp/store/search/detail.php?id=478
891,新宿マルイ本館2階店,東京都新宿区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-5919-8023,55,http://www.starbucks.co.jp/store/search/detail.php?id=891
12,新宿３丁目店,東京都新宿区,07:00-22:30,07:00-22:30,07:30-22:30,07:30-22:30,03-3226-9201,47,http://www.starbucks.co.jp/store/search/detail.php?id=12
323,新宿新南口店,東京都新宿区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-3356-4580,88,http://www.starbucks.co.jp/store/search/detail.php?id=323
787,ルミネエスト新宿店,東京都新宿区,07:30-23:00,07:30-23:00,07:30-23:00,07:30-23:00,03-3351-8134,44,http://www.starbucks.co.jp/store/search/detail.php?id=787
214,新宿ダイアンビル店,東京都新宿区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-3353-4775,57,http://www.starbucks.co.jp/store/search/detail.php?id=214
686,新宿西口店,東京都新宿区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-5324-0106,57,http://www.starbucks.co.jp/store/search/detail.php?id=686
46,西新宿三井ビル店,東京都新宿区,07:30-20:00,07:30-20:00,10:00-18:00,"",03-5323-5631,65,http://www.starbucks.co.jp/store/search/detail.php?id=46
378,ルミネ新宿店,東京都新宿区,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,03-3342-8678,82,http://www.starbucks.co.jp/store/search/detail.php?id=378
235,新宿グリーンタワービル店,東京都新宿区,07:00-20:00,07:00-20:00,07:30-19:30,07:30-19:30,03-3342-7337,30,http://www.starbucks.co.jp/store/search/detail.php?id=235
754,慶應義塾大学病院店,東京都新宿区,07:00-21:00,07:00-21:00,07:00-21:00,09:00-20:00,03-5369-3186,16,http://www.starbucks.co.jp/store/search/detail.php?id=754
86,飯田橋軽子坂店,東京都新宿区,07:00-22:00,07:00-22:00,07:00-22:00,08:00-21:00,03-5261-8040,36,http://www.starbucks.co.jp/store/search/detail.php?id=86
1083,神楽坂下店,東京都新宿区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-5227-7671,60,http://www.starbucks.co.jp/store/search/detail.php?id=1083
339,飯田橋メトロピア店,東京都新宿区,06:30-22:30,06:30-22:30,07:00-22:30,07:00-21:30,03-3269-3898,8,http://www.starbucks.co.jp/store/search/detail.php?id=339
903,新宿三井ビル店,東京都新宿区,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,03-5324-0741,53,http://www.starbucks.co.jp/store/search/detail.php?id=903
919,新宿野村ビル店,東京都新宿区,07:00-21:00,07:00-21:00,08:00-20:00,09:00-19:00,03-5909-8817,32,http://www.starbucks.co.jp/store/search/detail.php?id=919
434,新宿エルタワー店,東京都新宿区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,03-5339-0975,0,http://www.starbucks.co.jp/store/search/detail.php?id=434
229,中野通り店,東京都中野区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-3388-2980,84,http://www.starbucks.co.jp/store/search/detail.php?id=229
443,阿佐ヶ谷駅前店,東京都杉並区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-5327-6095,51,http://www.starbucks.co.jp/store/search/detail.php?id=443
783,ルミネ荻窪店,東京都杉並区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,03-5347-2825,33,http://www.starbucks.co.jp/store/search/detail.php?id=783
173,高田馬場早稲田通り店,東京都新宿区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-3207-5800,22,http://www.starbucks.co.jp/store/search/detail.php?id=173
66,西武高田馬場駅店,東京都新宿区,06:00-23:00,06:00-23:00,06:00-23:00,06:00-23:00,03-5291-2931,41,http://www.starbucks.co.jp/store/search/detail.php?id=66
524,大塚駅前店,東京都豊島区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,03-5961-5920,27,http://www.starbucks.co.jp/store/search/detail.php?id=524
789,池袋サンシャイン通り店,東京都豊島区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-5953-3525,31,http://www.starbucks.co.jp/store/search/detail.php?id=789
327,池袋サンシャインシティ アルパ店,東京都豊島区,07:00-22:00,07:00-22:00,07:30-22:00,07:30-22:00,03-3980-8161,85,http://www.starbucks.co.jp/store/search/detail.php?id=327
853,マルイシティ池袋店,東京都豊島区,11:00-20:30,11:00-20:30,11:00-20:30,11:00-20:30,03-5979-6415,36,http://www.starbucks.co.jp/store/search/detail.php?id=853
369,池袋西口店,東京都豊島区,07:00-22:30,07:00-22:30,08:00-22:30,08:00-22:30,03-5951-1007,54,http://www.starbucks.co.jp/store/search/detail.php?id=369
1065,ルミネ池袋店,東京都豊島区,08:00-21:30,08:00-21:30,08:00-21:30,08:00-21:30,03-5928-5091,46,http://www.starbucks.co.jp/store/search/detail.php?id=1065
182,南池袋店,東京都豊島区,07:00-22:30,07:00-22:30,08:00-22:30,08:00-22:30,03-5391-0089,77,http://www.starbucks.co.jp/store/search/detail.php?id=182
38,池袋明治通り店,東京都豊島区,07:00-22:30,07:00-23:00,07:00-23:00,07:00-23:00,03-3590-0065,90,http://www.starbucks.co.jp/store/search/detail.php?id=38
591,池袋ショッピングパーク店,東京都豊島区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-5911-5661,40,http://www.starbucks.co.jp/store/search/detail.php?id=591
648,日本大学板橋病院店,東京都板橋区,07:00-21:00,07:00-21:00,07:00-20:00,10:00-20:00,03-5917-4730,10,http://www.starbucks.co.jp/store/search/detail.php?id=648
135,イオン板橋店,東京都板橋区,08:00-22:00,08:00-22:30,08:00-22:30,08:00-22:30,03-3933-1067,62,http://www.starbucks.co.jp/store/search/detail.php?id=135
572,豊島園駅前店,東京都練馬区,07:00-22:00,07:00-22:00,08:00-22:00,08:00-22:00,03-5912-6881,50,http://www.starbucks.co.jp/store/search/detail.php?id=572
387,大泉学園ゆめりあフェンテ店,東京都練馬区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,03-5933-0261,54,http://www.starbucks.co.jp/store/search/detail.php?id=387
964,アトレ吉祥寺店,東京都武蔵野市,07:30-22:00,07:30-22:00,07:30-22:00,07:30-22:00,0422-22-2059,41,http://www.starbucks.co.jp/store/search/detail.php?id=964
39,井の頭公園店,東京都武蔵野市,08:00-22:30,08:00-22:30,08:00-22:30,08:00-22:30,0422-47-3406,44,http://www.starbucks.co.jp/store/search/detail.php?id=39
982,吉祥寺中道通り店,東京都武蔵野市,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,0422-23-7633,42,http://www.starbucks.co.jp/store/search/detail.php?id=982
341,吉祥寺駅前店,東京都武蔵野市,06:30-23:00,06:30-23:00,06:30-23:00,06:30-23:00,0422-20-2406,63,http://www.starbucks.co.jp/store/search/detail.php?id=341
71,吉祥寺東急店,東京都武蔵野市,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,0422-20-0735,131,http://www.starbucks.co.jp/store/search/detail.php?id=71
20,吉祥寺店,東京都武蔵野市,07:30-23:00,07:30-23:00,07:30-23:00,07:30-23:00,0422-22-0780,92,http://www.starbucks.co.jp/store/search/detail.php?id=20
200,武蔵境イトーヨーカドー店,東京都武蔵野市,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,0422-34-7308,81,http://www.starbucks.co.jp/store/search/detail.php?id=200
943,アトレヴィ三鷹店,東京都三鷹市,06:30-22:30,06:30-22:30,06:30-22:30,06:30-22:30,0422-45-6271,48,http://www.starbucks.co.jp/store/search/detail.php?id=943
695,杏林大学病院店,東京都三鷹市,07:00-21:00,07:00-21:00,07:00-21:00,10:00-20:00,0422-40-0331,16,http://www.starbucks.co.jp/store/search/detail.php?id=695
143,仙川駅前店,東京都調布市,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,03-5384-6150,50,http://www.starbucks.co.jp/store/search/detail.php?id=143
589,府中くるる店,東京都府中市,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,042-354-8830,60,http://www.starbucks.co.jp/store/search/detail.php?id=589
131,国分寺店,東京都国分寺市,07:00-22:30,07:00-22:30,07:30-22:30,07:30-22:30,042-359-0081,70,http://www.starbucks.co.jp/store/search/detail.php?id=131
447,国立店,東京都国立市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,042-580-2561,84,http://www.starbucks.co.jp/store/search/detail.php?id=447
921,立川若葉店,東京都立川市,07:00-24:00,07:00-24:00,07:00-24:00,07:00-24:00,042-538-0555,63,http://www.starbucks.co.jp/store/search/detail.php?id=921
393,ルミネ立川店,東京都立川市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,042-540-0930,68,http://www.starbucks.co.jp/store/search/detail.php?id=393
195,立川伊勢丹店,東京都立川市,07:30-22:00,07:30-22:00,07:30-22:00,07:30-22:00,042-526-8920,68,http://www.starbucks.co.jp/store/search/detail.php?id=195
812,イオンモール日の出パブリックコート店,東京都西多摩郡,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,042-588-8089,40,http://www.starbucks.co.jp/store/search/detail.php?id=812
354,ザ・モールみずほ１６店,東京都西多摩郡,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,042-556-1025,84,http://www.starbucks.co.jp/store/search/detail.php?id=354
745,日野万願寺店,東京都日野市,07:00-26:00,07:00-26:00,07:00-26:00,07:00-26:00,042-582-6630,52,http://www.starbucks.co.jp/store/search/detail.php?id=745
244,ＪＲ八王子駅前店,東京都八王子市,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,0426-46-7626,16,http://www.starbucks.co.jp/store/search/detail.php?id=244
445,八王子東急スクエア店,東京都八王子市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,0426-43-8038,50,http://www.starbucks.co.jp/store/search/detail.php?id=445
985,サザンスカイタワー八王子店,東京都八王子市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,042-655-8345,33,http://www.starbucks.co.jp/store/search/detail.php?id=985
1056,元八王子店,東京都八王子市,07:00-24:00,07:00-24:00,07:00-24:00,07:00-24:00,042-620-5681,60,http://www.starbucks.co.jp/store/search/detail.php?id=1056
102,南町田グランベリーモール店,東京都町田市,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,042-795-2495,99,http://www.starbucks.co.jp/store/search/detail.php?id=102
633,町田金森店,東京都町田市,07:00-26:00,07:00-26:00,07:00-26:00,07:00-26:00,042-788-2415,56,http://www.starbucks.co.jp/store/search/detail.php?id=633
898,町田パリオ店,東京都町田市,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,042-710-8841,66,http://www.starbucks.co.jp/store/search/detail.php?id=898
658,多摩境店,東京都町田市,07:00-26:00,07:00-26:00,07:00-26:00,07:00-26:00,042-798-5265,63,http://www.starbucks.co.jp/store/search/detail.php?id=658
4,町田東急ツインズ店,東京都町田市,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,042-728-3822,69,http://www.starbucks.co.jp/store/search/detail.php?id=4
637,鶴川店,東京都町田市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,042-737-6577,57,http://www.starbucks.co.jp/store/search/detail.php?id=637
580,昭島モリタウン店,東京都昭島市,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,042-500-5801,48,http://www.starbucks.co.jp/store/search/detail.php?id=580
543,福生西友店,東京都福生市,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,042-539-0717,52,http://www.starbucks.co.jp/store/search/detail.php?id=543
844,カインズホーム青梅店,東京都青梅市,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,0428-30-3200,50,http://www.starbucks.co.jp/store/search/detail.php?id=844
479,清瀬駅前店,東京都清瀬市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,0424-96-7705,35,http://www.starbucks.co.jp/store/search/detail.php?id=479
89,聖蹟桜ヶ丘オーパ店,東京都多摩市,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,042-356-3341,101,http://www.starbucks.co.jp/store/search/detail.php?id=89
370,多摩センター三越店,東京都多摩市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,042-338-2361,93,http://www.starbucks.co.jp/store/search/detail.php?id=370
725,イオンモールむさし村山店,東京都武蔵村山市,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,042-566-8528,47,http://www.starbucks.co.jp/store/search/detail.php?id=725
